date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
1/25/2019,2019,0,,MIL,CHO,1676.929661,1486.04867,0.842167634,0.157832366,1679.42225,1483.55608,1689.270746,1480.240231,0.856237828,0.143762172,1691.513333,1477.997644,1669.746035,1462.587403,0.854906334,0.145093666,108,99,73,,
1/25/2019,2019,0,,DEN,PHO,1576.935652,1295.839103,0.899688485,0.100311515,1580.856661,1291.918094,1569.974501,1298.079973,0.933289849,0.066710151,1572.464201,1295.590274,1520.376393,1255.270045,0.930815407,0.069184593,132,95,9,,
1/25/2019,2019,0,,UTA,MIN,1606.322976,1542.313967,0.719929462,0.280070538,1609.45462,1539.182323,1596.795505,1544.754898,0.79210796,0.20789204,1599.012863,1542.53754,1625.184853,1444.728375,0.888637621,0.111362379,106,102,63,,
1/26/2019,2019,0,,NOP,SAS,1535.387731,1557.171904,0.610697839,0.389302161,1520.226638,1572.332997,1535.678639,1551.405883,0.612597822,0.387402178,1520.452322,1566.632201,1349.8499,1483.193177,0.445515442,0.554484558,114,126,19,,
1/26/2019,2019,0,,MEM,IND,1379.126238,1613.864985,0.315264951,0.684735049,1387.707392,1605.283831,1397.995575,1604.417744,0.289585657,0.710414343,1407.070687,1595.342632,1468.539173,1522.002774,0.495775862,0.504224138,106,103,48,,
1/26/2019,2019,0,,BOS,GSW,1606.269825,1688.641427,0.525347556,0.474652444,1599.529789,1695.381463,1624.334015,1709.527536,0.513673081,0.486326919,1617.786923,1716.074627,1540.622534,1811.855395,0.265763852,0.734236148,111,115,96,,
1/26/2019,2019,0,,DEN,PHI,1580.856661,1625.637275,0.578804662,0.421195338,1592.198453,1614.295484,1572.464201,1628.063134,0.566885242,0.433114758,1584.203064,1616.32427,1520.729724,1478.01152,0.69743498,0.30256502,126,110,50,,
1/26/2019,2019,0,,POR,ATL,1577.121531,1380.611631,0.846427033,0.153572967,1579.538026,1378.195136,1583.128364,1371.610109,0.855629642,0.144370358,1585.381676,1369.356797,1563.289202,1306.027091,0.885215889,0.114784111,120,111,22,,
1/27/2019,2019,0,,CHI,CLE,1279.892013,1281.172112,0.638365606,0.361634394,1272.142253,1288.921871,1280.216666,1260.964138,0.664465328,0.335534672,1272.007634,1269.173171,1257.490008,1222.231077,0.684687359,0.315312641,101,104,0,,
1/27/2019,2019,0,,LAC,SAC,1510.152806,1461.901857,0.701280106,0.298719894,1517.022176,1455.032487,1504.530279,1457.214703,0.6922406,0.3077594,1511.645343,1450.099639,1426.630699,1413.586919,0.648700264,0.351299736,122,108,21,,
1/27/2019,2019,0,,OKC,MIL,1589.901888,1679.42225,0.515076839,0.484923161,1597.339094,1671.985044,1596.456608,1691.513333,0.517883591,0.482116409,1603.839332,1684.130609,1671.707771,1672.128929,0.649383634,0.350616366,118,112,96,,
1/27/2019,2019,0,,HOU,ORL,1587.251126,1418.304661,0.824650755,0.175349245,1589.282136,1416.27365,1588.724019,1428.53494,0.815329818,0.184670182,1590.878553,1426.380405,1542.752223,1435.793286,0.764696697,0.235303303,103,98,45,,
1/27/2019,2019,0,,DAL,TOR,1488.013987,1632.928365,0.43572069,0.56427931,1483.311075,1637.631277,1492.825526,1656.29164,0.406081452,0.593918548,1488.512898,1660.604268,1471.622863,1674.034222,0.353343339,0.646656661,120,123,76,,
1/27/2019,2019,0,,SAS,WAS,1572.332997,1491.046546,0.739538001,0.260461999,1577.907325,1485.472218,1566.632201,1503.055207,0.664331309,0.335668691,1574.145183,1495.542225,1497.173589,1514.361777,0.55421961,0.44578039,132,119,53,,
1/27/2019,2019,0,,MIN,UTA,1539.182323,1609.45462,0.542677506,0.457322494,1524.882753,1623.754189,1542.53754,1599.012863,0.562022381,0.437977619,1527.561409,1613.988994,1447.060182,1631.491588,0.380553265,0.619446735,111,125,64,,
1/27/2019,2019,0,,NYK,MIA,1304.205352,1491.135439,0.377444369,0.622555631,1297.335174,1498.005617,1292.417555,1489.51421,0.357098673,0.642901327,1285.990833,1495.940932,1252.860811,1465.085237,0.337364398,0.662635602,97,106,5,,
1/27/2019,2019,0,,LAL,PHO,1491.003223,1291.918094,0.848344127,0.151655873,1494.15113,1288.770188,1514.54809,1295.590274,0.862100728,0.137899272,1517.375205,1292.763159,1390.674993,1256.839649,0.792957293,0.207042707,116,102,2,,
1/28/2019,2019,0,,CHO,NYK,1483.55608,1297.335174,0.838569124,0.161430876,1486.113233,1294.778021,1477.997644,1285.990833,0.87378894,0.12621106,1479.933995,1284.054482,1460.477491,1253.588995,0.882937779,0.117062221,101,92,5,,
1/28/2019,2019,0,,IND,GSW,1605.283831,1695.381463,0.514246796,0.485753204,1581.523696,1719.141597,1595.342632,1716.074627,0.471832204,0.528167796,1574.048693,1737.368565,1522.059228,1742.1784,0.335166505,0.664833495,100,132,90,,
1/28/2019,2019,0,,BOS,BRK,1599.529789,1518.53993,0.739209,0.260791,1603.66644,1514.403279,1617.786923,1528.904646,0.740700316,0.259299684,1621.896054,1524.795516,1662.231676,1425.09962,0.870231364,0.129768636,112,104,65,,
1/28/2019,2019,0,,MEM,DEN,1387.707392,1592.198453,0.354000845,0.645999155,1384.054575,1595.85127,1407.070687,1584.203064,0.390446611,0.609553389,1402.959511,1588.314241,1463.579562,1624.84848,0.412384201,0.587615799,92,95,67,,
1/28/2019,2019,0,,LAC,ATL,1517.022176,1378.195136,0.798154391,0.201845609,1503.135056,1392.082256,1511.645343,1369.356797,0.754994016,0.245005984,1499.048828,1381.953312,1434.049431,1318.936885,0.724918048,0.275081952,118,123,9,,
1/29/2019,2019,0,,ORL,OKC,1416.27365,1597.339094,0.3854094,0.6145906,1409.227586,1604.385159,1426.380405,1603.839332,0.382810837,0.617189163,1419.391866,1610.827871,1434.465492,1600.376331,0.398634379,0.601365621,117,126,56,,
1/29/2019,2019,0,,CLE,WAS,1288.921871,1485.472218,0.364522485,0.635477515,1296.622059,1477.772031,1269.173171,1495.542225,0.33084172,0.66915828,1277.467083,1487.248312,1223.728653,1529.08467,0.238837029,0.761162971,116,113,6,,
1/29/2019,2019,0,,DET,MIL,1451.952347,1671.985044,0.333818718,0.666181282,1445.630949,1678.306442,1454.524919,1684.130609,0.322088454,0.677911546,1448.466541,1690.188988,1470.972323,1660.030724,0.375010305,0.624989695,105,115,74,,
1/29/2019,2019,0,,BRK,CHI,1514.403279,1272.142253,0.877633972,0.122366028,1515.755343,1270.790189,1524.795516,1272.007634,0.85079199,0.14920801,1526.486485,1270.316665,1425.794808,1264.720728,0.770807996,0.229192004,122,117,4,,
1/29/2019,2019,0,,HOU,NOP,1589.282136,1520.226638,0.725749238,0.274250762,1577.469851,1532.038924,1590.878553,1520.452322,0.721041299,0.278958701,1579.187104,1532.143772,1582.987959,1352.087937,0.866850511,0.133149489,116,121,33,,
1/29/2019,2019,0,,SAS,PHO,1577.907325,1288.770188,0.903789104,0.096210896,1578.616354,1288.061159,1574.145183,1292.763159,0.902579824,0.097420176,1574.864177,1292.044165,1484.448006,1256.021912,0.872292795,0.127707205,126,124,7,,
1/29/2019,2019,0,,LAL,PHI,1494.15113,1614.295484,0.471042386,0.528957614,1481.116805,1627.329808,1517.375205,1616.32427,0.500707375,0.499292625,1503.291192,1630.408283,1336.976192,1447.008043,0.484762685,0.515237315,105,121,12,,
1/30/2019,2019,0,,BOS,CHO,1603.66644,1486.113233,0.777704133,0.222295867,1612.345461,1477.434213,1621.896054,1479.933995,0.797998784,0.202001216,1629.6709,1472.159148,1581.619455,1463.790141,0.774677502,0.225322498,126,94,59,,
1/30/2019,2019,0,,MIA,CHI,1498.005617,1270.790189,0.868024474,0.131975526,1464.944823,1303.850982,1495.940932,1270.316665,0.890475662,0.109524338,1460.615148,1305.642448,1475.940953,1265.526313,0.881640245,0.118359755,89,105,7,,
1/30/2019,2019,0,,NYK,DAL,1294.778021,1483.311075,0.375278573,0.624721427,1281.7255,1496.363597,1284.054482,1488.512898,0.350949668,0.649050332,1272.012597,1500.554783,1248.00805,1467.214276,0.33186485,0.66813515,90,114,5,,
1/30/2019,2019,0,,NOP,DEN,1532.038924,1595.85127,0.551890709,0.448109291,1523.249219,1604.640975,1532.143772,1588.314241,0.485748371,0.514251629,1524.690516,1595.767497,1316.766698,1624.169893,0.181943711,0.818056289,99,105,32,,
1/30/2019,2019,0,,MIN,MEM,1524.882753,1384.054575,0.800003851,0.199996149,1526.503253,1382.434076,1527.561409,1402.959511,0.78858388,0.21141612,1529.288509,1401.232411,1409.723083,1470.179547,0.562454339,0.437545661,99,97,27,,
1/30/2019,2019,0,,WAS,IND,1477.772031,1581.523696,0.494601129,0.505398871,1493.213331,1566.082396,1487.248312,1574.048693,0.443750458,0.556249542,1504.74155,1556.555455,1523.842916,1493.068909,0.610843199,0.389156801,107,89,54,,
1/30/2019,2019,0,,SAC,ATL,1455.032487,1392.082256,0.718698913,0.281301087,1463.747646,1383.367098,1450.099639,1381.953312,0.716016918,0.283983082,1458.912222,1373.140729,1418.719606,1322.525096,0.747674434,0.252325566,135,113,8,,
1/30/2019,2019,0,,POR,UTA,1579.538026,1623.754189,0.57959659,0.42040341,1595.844899,1607.447316,1585.381676,1613.988994,0.603722229,0.396277771,1600.551178,1598.819492,1575.613272,1645.558947,0.545631697,0.454368303,132,105,87,,
1/31/2019,2019,0,,DET,DAL,1445.630949,1496.363597,0.570429981,0.429570019,1450.858431,1491.136114,1448.466541,1500.554783,0.637467576,0.362532424,1452.718605,1496.302718,1468.874794,1330.090973,0.840658714,0.159341286,93,89,14,,
1/31/2019,2019,0,,ORL,IND,1409.227586,1566.082396,0.418901955,0.581098045,1419.470767,1555.839215,1419.391866,1556.555455,0.509887465,0.490112535,1427.593185,1548.354136,1442.903848,1494.887484,0.629457513,0.370542487,107,100,37,,
1/31/2019,2019,0,,TOR,MIL,1637.631277,1678.306442,0.584555136,0.415444864,1622.592694,1693.345025,1660.604268,1690.188988,0.583897842,0.416102158,1645.588523,1705.204733,1673.155578,1658.275372,0.644455629,0.355544371,92,105,96,,
1/31/2019,2019,0,,SAS,BRK,1578.616354,1515.755343,0.718595068,0.281404932,1581.400115,1512.971581,1574.864177,1526.486485,0.710556317,0.289443683,1577.741405,1523.609258,1488.603941,1454.045908,0.693925297,0.306074703,117,114,39,,
1/31/2019,2019,0,,GSW,PHI,1719.141597,1627.329808,0.751038269,0.248961731,1701.870382,1644.601023,1737.368565,1630.408283,0.748821224,0.251178776,1720.18169,1647.595158,1750.157238,1657.709578,0.732784059,0.267215941,104,113,98,,
1/31/2019,2019,0,,LAC,LAL,1503.135056,1481.116805,0.668718231,0.331281769,1494.849134,1489.402727,1499.048828,1503.291192,0.626857489,0.373142511,1491.495217,1510.844803,1450.492299,1335.081686,0.76986281,0.23013719,120,123,12,,
2/1/2019,2019,0,,CHO,MEM,1477.434213,1382.434076,0.754454187,0.245545813,1481.291283,1378.577006,1472.159148,1401.232411,0.727917884,0.272082116,1476.505383,1396.886176,1460.31678,1313.079352,0.80586524,0.19413476,100,92,11,,
2/1/2019,2019,0,,NYK,BOS,1281.7255,1612.345461,0.209564049,0.790435951,1277.174455,1616.896505,1272.012597,1629.6709,0.179511335,0.820488665,1268.20013,1633.483368,1167.203122,1594.191322,0.128000273,0.871999727,99,113,5,,
2/1/2019,2019,0,,MIA,OKC,1464.944823,1604.385159,0.443483351,0.556516649,1452.856733,1616.47325,1460.615148,1610.827871,0.419092745,0.580907255,1449.342923,1622.100097,1471.696416,1593.211936,0.459761089,0.540238911,102,118,63,,
2/1/2019,2019,0,,UTA,ATL,1607.447316,1383.367098,0.865943197,0.134056803,1610.44057,1380.373843,1598.819492,1373.140729,0.8856656,0.1143344,1601.322206,1370.638016,1636.161273,1319.506373,0.928965947,0.071034053,128,112,34,,
2/1/2019,2019,0,,DEN,HOU,1604.640975,1577.469851,0.675256249,0.324743751,1612.223097,1569.887729,1595.767497,1579.187104,0.708488058,0.291511942,1602.442377,1572.512224,1600.709528,1639.315094,0.638850003,0.361149997,136,122,90,,
2/2/2019,2019,0,,DET,LAC,1450.858431,1494.849134,0.579912799,0.420087201,1438.257717,1507.449848,1452.718605,1491.495217,0.605177743,0.394822257,1439.365565,1504.848257,1476.712236,1482.032241,0.650145364,0.349854636,101,111,42,,
2/2/2019,2019,0,,CHO,CHI,1481.291283,1303.850982,0.831609144,0.168390856,1483.609921,1301.532344,1476.505383,1305.642448,0.787300048,0.212699952,1479.533433,1302.614399,1460.545882,1227.475697,0.841151471,0.158848529,125,118,3,,
2/2/2019,2019,0,,WAS,MIL,1493.213331,1693.345025,0.359760367,0.640239633,1483.848093,1702.710263,1504.74155,1705.204733,0.352387328,0.647612672,1495.606046,1714.340237,1455.953129,1662.032614,0.345044954,0.654955046,115,131,71,,
2/2/2019,2019,0,,ORL,BRK,1419.470767,1512.971581,0.509351989,0.490648011,1431.432182,1501.010166,1427.593185,1523.609258,0.505024773,0.494975227,1439.689044,1511.513398,1442.2251,1449.374892,0.629869078,0.370130922,102,89,29,,
2/2/2019,2019,0,,CLE,DAL,1296.622059,1491.136114,0.367242087,0.632757913,1288.255212,1499.502961,1277.467083,1496.302718,0.333986695,0.666013305,1269.998907,1503.770895,1234.295878,1327.864738,0.507720646,0.492279354,98,111,1,,
2/2/2019,2019,0,,MIA,IND,1452.856733,1555.839215,0.495707969,0.504292031,1444.536037,1564.159911,1449.342923,1548.354136,0.42611791,0.57388209,1442.458113,1555.238945,1466.941247,1404.758278,0.65253491,0.34746509,88,95,25,,
2/2/2019,2019,0,,GSW,LAL,1701.870382,1489.402727,0.857991638,0.142008362,1704.79279,1486.48032,1720.18169,1510.844803,0.851921165,0.148078835,1723.245701,1507.780792,1820.389727,1405.263024,0.949519579,0.050480421,115,101,82,,
2/2/2019,2019,0,,SAS,NOP,1581.400115,1523.249219,0.713079909,0.286920091,1584.984895,1519.664439,1577.741405,1524.690516,0.708289015,0.291710985,1581.396549,1521.035371,1492.008837,1323.246721,0.825371979,0.174628021,113,108,15,,
2/2/2019,2019,0,,UTA,HOU,1610.44057,1569.887729,0.691914957,0.308085043,1578.852591,1601.475708,1601.322206,1572.512224,0.717193336,0.282806664,1567.94524,1605.88919,1633.753914,1636.94597,0.678385789,0.321614211,98,125,92,,
2/2/2019,2019,0,,PHO,ATL,1288.061159,1380.373843,0.511061132,0.488938868,1280.108458,1388.326545,1292.044165,1370.638016,0.595907894,0.404092106,1282.302275,1380.379906,1295.719952,1317.826226,0.671198769,0.328801231,112,118,2,,
2/2/2019,2019,0,,MIN,DEN,1526.503253,1612.223097,0.520539232,0.479460768,1522.246679,1616.479671,1529.288509,1602.442377,0.609188455,0.390811545,1524.040163,1607.690724,1418.916735,1603.69414,0.450499053,0.549500947,106,107,53,,
2/2/2019,2019,0,,SAC,PHI,1463.747646,1644.601023,0.385698599,0.614301401,1474.798384,1633.550286,1458.912222,1647.595158,0.365611428,0.634388572,1470.471436,1636.035944,1422.089572,1681.244952,0.277526853,0.722473147,115,108,67,,
2/3/2019,2019,0,,NYK,MEM,1277.174455,1378.577006,0.497981578,0.502018422,1265.598203,1390.153259,1268.20013,1396.886176,0.452780006,0.547219994,1257.933147,1407.153159,1170.854993,1374.778082,0.349203132,0.650796868,84,96,0,,
2/3/2019,2019,0,,BOS,OKC,1616.896505,1616.47325,0.640626123,0.359373877,1621.578461,1611.791294,1633.483368,1622.100097,0.653493964,0.346506036,1637.965192,1617.618273,1635.337548,1609.363436,0.672260029,0.327739971,134,129,90,,
2/3/2019,2019,0,,TOR,LAC,1622.592694,1507.449848,0.77529615,0.22470385,1628.432316,1501.610227,1645.588523,1504.848257,0.835835737,0.164164263,1649.666692,1500.770088,1666.877317,1486.781159,0.864609563,0.135390437,121,103,78,,
2/4/2019,2019,0,,DET,DEN,1438.257717,1616.479671,0.389293777,0.610706223,1463.948902,1590.788486,1439.365565,1607.690724,0.408619536,0.591380464,1463.949968,1583.10632,1476.344991,1555.550022,0.535774172,0.464225828,129,103,57,,
2/4/2019,2019,0,,WAS,ATL,1483.848093,1388.326545,0.755009797,0.244990203,1467.596057,1404.578581,1495.606046,1380.379906,0.78006044,0.21993956,1478.416896,1397.569055,1468.317605,1319.699457,0.811263105,0.188736895,129,137,12,,
2/4/2019,2019,0,,BRK,MIL,1501.010166,1702.710263,0.357683463,0.642316537,1490.552485,1713.167945,1511.513398,1714.340237,0.340672585,0.659327415,1501.647989,1724.205646,1430.747143,1683.038728,0.279883338,0.720116662,94,113,69,,
2/4/2019,2019,0,,NOP,IND,1519.664439,1564.159911,0.579204769,0.420795231,1513.807073,1570.017277,1521.035371,1555.238945,0.584132683,0.415867317,1515.11072,1561.163596,1324.38997,1408.648648,0.512902523,0.487097477,107,109,7,,
2/4/2019,2019,0,,PHO,HOU,1280.108458,1601.475708,0.218523362,0.781476638,1276.737373,1604.846793,1282.302275,1605.88919,0.221337013,0.778662987,1278.88116,1609.310305,1304.73048,1645.025308,0.205205721,0.794794279,110,118,32,,
2/4/2019,2019,0,,SAC,SAS,1474.798384,1584.984895,0.485344631,0.514655369,1488.77033,1571.012949,1470.471436,1581.396549,0.486358392,0.513641608,1484.407935,1567.460049,1424.701047,1500.224643,0.537232834,0.462767166,127,112,35,,
2/5/2019,2019,0,,CHO,LAC,1483.609921,1501.610227,0.615863688,0.384136312,1477.240552,1507.979595,1479.533433,1500.770088,0.614557357,0.385442643,1473.182786,1507.120734,1457.588562,1444.014091,0.660808407,0.339191593,115,117,30,,
2/5/2019,2019,0,,CLE,BOS,1288.255212,1621.578461,0.206998004,0.793001996,1285.320205,1624.513468,1269.998907,1637.965192,0.177497306,0.822502694,1267.537049,1640.42705,1235.554259,1678.733318,0.122780843,0.877219157,96,103,22,,
2/5/2019,2019,0,,IND,LAL,1570.017277,1486.48032,0.742025651,0.257974349,1582.624411,1473.873185,1561.163596,1507.780792,0.657391194,0.342608806,1578.77056,1490.173828,1507.664884,1433.045099,0.684372548,0.315627452,136,94,38,,
2/5/2019,2019,0,,NYK,DET,1265.598203,1463.948902,0.362125174,0.637874826,1257.37141,1472.175695,1257.933147,1463.949968,0.408545892,0.591454108,1248.4111,1473.472015,1306.775996,1486.871891,0.445031325,0.554968675,92,105,12,,
2/5/2019,2019,0,,OKC,ORL,1611.791294,1431.432182,0.83394893,0.16605107,1614.606315,1428.61716,1617.618273,1439.689044,0.832281998,0.167718002,1620.465428,1436.841889,1666.706126,1452.985831,0.859109967,0.140890033,132,122,71,,
2/5/2019,2019,0,,MEM,MIN,1390.153259,1522.246679,0.453944773,0.546055227,1395.569242,1516.830695,1407.153159,1524.040163,0.465424443,0.534575557,1412.420556,1518.772766,1425.597965,1435.38621,0.617272351,0.382727649,108,106,24,,
2/5/2019,2019,0,,PHI,TOR,1633.550286,1628.432316,0.64682399,0.35317601,1617.115005,1644.867597,1636.035944,1649.666692,0.59357483,0.40642517,1621.454471,1664.248166,1682.034879,1587.651407,0.731165383,0.268834617,107,119,92,,
2/5/2019,2019,0,,POR,MIA,1595.844899,1444.536037,0.809482345,0.190517655,1574.816335,1465.564601,1600.551178,1442.458113,0.823591588,0.176408412,1578.799586,1464.209705,1549.16257,1459.969883,0.758459177,0.241540823,108,118,52,,
2/6/2019,2019,0,,BRK,DEN,1490.552485,1590.788486,0.499660367,0.500339633,1497.59597,1583.745,1501.647989,1583.10632,0.5204244,0.4795756,1508.322077,1576.432232,1435.383672,1582.669418,0.426244562,0.573755438,135,130,53,,
2/6/2019,2019,0,,CHI,NOP,1301.532344,1513.807073,0.343822613,0.656177387,1297.09196,1518.247456,1302.614399,1515.11072,0.342302223,0.657697777,1298.197451,1519.527669,1244.866808,1327.734638,0.523270701,0.476729299,120,125,1,,
2/6/2019,2019,0,,MIL,WAS,1713.167945,1467.596057,0.879666065,0.120333935,1716.148441,1464.61556,1724.205646,1478.416896,0.877917915,0.122082085,1727.234855,1475.387688,1695.887468,1469.48139,0.865446518,0.134553482,148,129,79,,
2/6/2019,2019,0,,DAL,CHO,1499.502961,1477.240552,0.66902952,0.33097048,1504.165525,1472.577988,1503.770895,1473.182786,0.729377936,0.270622064,1507.44934,1469.504341,1445.651342,1465.199498,0.66882184,0.33117816,99,93,32,,
2/6/2019,2019,0,,UTA,PHO,1578.852591,1276.737373,0.910092205,0.089907795,1581.682191,1273.907772,1567.94524,1278.88116,0.919347096,0.080652904,1570.452265,1276.374135,1625.558362,1261.687076,0.946044696,0.053955304,116,88,21,,
2/6/2019,2019,0,,SAC,HOU,1488.77033,1604.846793,0.476880607,0.523119393,1470.20311,1623.414012,1484.407935,1609.310305,0.459084227,0.540915773,1466.707232,1627.011007,1427.496236,1648.492749,0.328011569,0.671988431,101,127,63,,
2/6/2019,2019,0,,GSW,SAS,1704.79279,1571.012949,0.793433107,0.206566893,1714.022104,1561.783635,1723.245701,1567.460049,0.80723467,0.19276533,1731.772123,1558.933628,1805.795294,1406.788524,0.944393046,0.055606954,141,102,80,,
2/7/2019,2019,0,,IND,LAC,1582.624411,1507.979595,0.732106479,0.267893521,1591.378791,1499.225216,1578.77056,1507.120734,0.730052469,0.269947531,1587.603314,1498.28798,1526.780442,1427.98534,0.759720827,0.240279173,116,92,41,,
2/7/2019,2019,0,,ORL,MIN,1428.61716,1516.830695,0.516955583,0.483044417,1438.549113,1506.898743,1436.841889,1518.772766,0.512914029,0.487085971,1446.8793,1508.735354,1455.433648,1431.271631,0.659796482,0.340203518,122,112,28,,
2/7/2019,2019,0,,ATL,TOR,1404.578581,1644.867597,0.308408877,0.691591123,1396.132097,1653.314081,1397.569055,1664.248166,0.279470532,0.720529468,1390.046261,1671.77096,1319.336928,1593.894217,0.270430421,0.729569579,101,119,28,,
2/7/2019,2019,0,,OKC,MEM,1614.606315,1395.569242,0.862537209,0.137462791,1618.441468,1391.734089,1620.465428,1412.420556,0.858805652,0.141194348,1624.41831,1408.467674,1669.00454,1357.077642,0.917086079,0.082913921,117,95,49,,
2/7/2019,2019,0,,BOS,LAL,1624.513468,1473.873185,0.808888097,0.191111903,1616.334597,1482.052056,1640.42705,1490.173828,0.803010011,0.196989989,1632.36032,1498.240558,1593.573874,1495.427942,0.751244485,0.248755515,128,129,68,,
2/7/2019,2019,0,,POR,SAS,1574.816335,1561.783635,0.657161098,0.342838902,1580.937126,1555.662844,1578.799586,1558.933628,0.718061775,0.281938225,1583.657156,1554.076058,1581.255726,1432.852644,0.84221298,0.15778702,127,118,52,,
2/8/2019,2019,0,,PHI,DEN,1617.115005,1583.745,0.683031691,0.316968309,1621.933997,1578.926008,1621.454471,1576.432232,0.688640183,0.311359817,1626.172772,1571.71393,1697.531901,1589.668759,0.760516084,0.239483916,117,110,93,,
2/8/2019,2019,0,,WAS,CLE,1464.61556,1285.320205,0.833099229,0.166900771,1467.958601,1281.977164,1475.387688,1267.537049,0.847858756,0.152141244,1478.397434,1264.527302,1441.211606,1230.969648,0.849625942,0.150374058,119,106,3,,
2/8/2019,2019,0,,DET,NYK,1472.175695,1257.37141,0.859622623,0.140377377,1475.460729,1254.086376,1473.472015,1248.4111,0.867196975,0.132803025,1476.557791,1245.325324,1464.4149,1273.746896,0.842694884,0.157305116,120,103,7,,
2/8/2019,2019,0,,BRK,CHI,1497.59597,1297.09196,0.849391971,0.150608029,1462.242512,1332.445419,1508.322077,1298.197451,0.854194529,0.145805471,1472.519514,1334.000013,1439.240058,1329.005232,0.767254628,0.232745372,106,125,10,,
2/8/2019,2019,0,,DAL,MIL,1504.165525,1716.148441,0.344201693,0.655798307,1495.659276,1724.65469,1507.44934,1727.234855,0.335772059,0.664227941,1499.190984,1735.493212,1459.815944,1677.805904,0.338081197,0.661918803,107,122,74,,
2/8/2019,2019,0,,PHO,GSW,1273.907772,1714.022104,0.123699322,0.876300678,1271.889534,1716.040342,1276.374135,1731.772123,0.116120038,0.883879962,1274.494312,1733.651946,1290.193748,1811.761826,0.082367771,0.917632229,107,117,54,,
2/8/2019,2019,0,,NOP,MIN,1518.247456,1506.898743,0.654973764,0.345026236,1522.706415,1502.439784,1519.527669,1508.735354,0.700197514,0.299802486,1523.302343,1504.96068,1375.409188,1425.735808,0.621615232,0.378384768,122,117,15,,
2/8/2019,2019,0,,SAC,MIA,1470.20311,1465.564601,0.646193234,0.353806766,1475.252228,1460.515483,1466.707232,1464.209705,0.637320175,0.362679825,1471.90872,1459.008217,1412.525978,1453.87546,0.577214274,0.422785726,102,96,25,,
2/9/2019,2019,0,,UTA,SAS,1581.682191,1555.662844,0.673800668,0.326199332,1591.389963,1545.955072,1570.452265,1554.076058,0.704389955,0.295610045,1579.09383,1545.434493,1628.797529,1517.266824,0.804717533,0.195282467,125,105,78,,
2/9/2019,2019,0,,IND,CLE,1591.378791,1281.977164,0.91346572,0.08653428,1593.134018,1280.221936,1587.603314,1264.527302,0.937637834,0.062362166,1588.823079,1263.307538,1530.035387,1278.842953,0.908595879,0.091404121,105,90,13,,
2/9/2019,2019,0,,NYK,TOR,1254.086376,1653.314081,0.151550311,0.848449689,1252.365331,1655.035126,1245.325324,1671.77096,0.101622973,0.898377027,1244.227502,1672.868781,1274.145005,1694.487119,0.104875816,0.895124184,99,104,32,,
2/9/2019,2019,0,,ATL,CHO,1396.132097,1472.577988,0.533845252,0.466154748,1385.539785,1483.170299,1390.046261,1469.504341,0.537861696,0.462138304,1379.34979,1480.200811,1336.533797,1476.863756,0.450495358,0.549504642,120,129,16,,
2/9/2019,2019,0,,BOS,LAC,1616.334597,1499.225216,0.777262133,0.222737867,1595.619148,1519.940665,1632.36032,1498.28798,0.791072146,0.208927854,1610.983367,1519.664933,1633.431761,1429.382604,0.849951296,0.150048704,112,123,61,,
2/9/2019,2019,0,,CHI,WAS,1332.445419,1467.958601,0.449069671,0.550930329,1323.944597,1476.459424,1334.000013,1478.397434,0.431957279,0.568042721,1325.899142,1486.498305,1338.932945,1437.696439,0.497205045,0.502794955,125,134,11,,
2/9/2019,2019,0,,MEM,NOP,1391.734089,1522.706415,0.455544938,0.544455062,1402.602655,1511.83785,1408.467674,1523.302343,0.536429538,0.463570462,1417.312863,1514.457154,1352.08225,1523.709839,0.454885654,0.545114346,99,90,25,,
2/9/2019,2019,0,,HOU,OKC,1623.414012,1618.441468,0.646632729,0.353367271,1613.478449,1628.377032,1627.011007,1624.41831,0.623853069,0.376146931,1617.566359,1633.862958,1649.714037,1674.757479,0.585853171,0.414146829,112,117,95,,
2/9/2019,2019,0,,MIL,ORL,1724.65469,1438.549113,0.902260929,0.097739071,1681.885356,1481.318448,1735.493212,1446.8793,0.87699374,0.12300626,1695.974531,1486.397981,1685.802244,1456.55813,0.835140252,0.164859748,83,103,75,,
2/10/2019,2019,0,,DAL,POR,1495.659276,1580.937126,0.521174205,0.478825795,1499.484961,1577.111442,1499.190984,1583.657156,0.530953145,0.469046855,1502.918455,1579.929685,1459.270486,1574.636741,0.486527246,0.513472754,102,101,57,,
2/10/2019,2019,0,,PHI,LAL,1621.933997,1482.052056,0.799130923,0.200869077,1628.024016,1475.962037,1626.172772,1498.240558,0.782064496,0.217935504,1632.86064,1491.552691,1680.618373,1525.195492,0.807832455,0.192167545,143,120,85,,
2/10/2019,2019,0,,SAC,PHO,1475.252228,1271.889534,0.851485015,0.148514985,1478.180909,1268.960853,1471.90872,1274.494312,0.844404852,0.155595148,1474.995983,1271.40705,1411.956994,1330.267346,0.735986078,0.264013922,117,104,8,,
